,1,3,7,8,9,10,11,15,16,19,22,27,29,34,35,37,40,41,43,45,47,48,50,53,54,55,56,58,59,61,64,66,69,72,74,77,78,79,80,81,83,84,86,87,88,89,90,99,101,103,104,105,107,108,110,111,112,113,114,118,121,122,123,124,125,126,127,128,131,134,137,140,141,144,147,150,151,152,153,155,159,165,167,168,169,170,171,172,173,175,180,181,183,184,191,195,196,198,95_51,109_100,199_158,162_96,91_145,68_42,39_138,166_185,178_24,177_36,154_143,106_179,49_192,133_120,57_4,71_98,193_176,13_139,5_28_67,26_32,119_146_190,44_115,102_188_33,63_85,62_164,182_194_117_52,23_17,97_135_93_149_75,136_129,6_21,31_20_30,38_25_73_2,94_65_187,157_142_60,46_82_163_189,161_186,14_197,70_132,174_116_0_18_76,92_148_130_156,12_160
106_179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07013404445930203,0.0,0.0,0.0,0.07013404445930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10019149208471713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07013404445930203,0.0,0.0,0.0,0.0,0.07013404445930203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10019149208471713,0.0,0.035700138173994866,0.0,0.0,0.0,0.0,0.0798482194763671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03895561366577064,0.0,0.0,0.0,0.033508717262760855,0.0,0.0,0.0,0.0,0.012581716321345627,0.0,0.0,0.06745853070346669,0.0,0.0,0.0,0.0,0.10022171954642808,0.08619299608216584,0.0,0.0,0.0,0.0,0.0,0.06461318676105796
49_192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017077616912871272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017077616912871272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017077616912871272,0.0,0.017077616912871272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017077616912871272,0.0,0.0,0.0,0.017077616912871272,0.0,0.017077616912871272,0.0,0.017077616912871272,0.0,0.017077616912871272,0.0,0.0,0.0,0.017077616912871272,0.0,0.0,0.0,0.017077616912871272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593910911867986,0.1593910911867986,0.17646870809966986,0.017077616912871272,0.0,0.0,0.0016184958970153083,0.0,0.0,0.0,0.013610110749116845,0.007938774128370716,0.0,0.0,0.0,0.0,0.0,0.0,0.05417274516958292,0.0,0.0,0.02234381369801832,0.0,0.0,0.008159361706100035,0.07818961760770123,0.0,0.0,0.0,0.0,0.0,0.0,0.016426130187422443,0.0,0.0,0.0,0.04145687322008994,0.0,0.0,0.011473402841697138,0.009071651603088945,0.027084420077950793,0.00827230968612314,0.0,0.0
133_120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.06741170788654301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741170788654301,0.06741170788654301,0.0,0.0,0.0,0.06741170788654301,0.06741170788654301,0.0,0.06741170788654301,0.0,0.0,0.006388805486257998,0.0,0.0,0.0,0.053724170931101364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635348210575816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16732671389580905,0.0,0.0,0.0,0.0,0.0,0.0,0.16732671389580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16732671389580905,0.0,0.0,0.0,0.16732671389580905,0.0,0.16732671389580905,0.0,0.0,0.015858043969665822,0.0,0.10540814134667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210024520461642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14645620726693828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14645620726693828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29291241453387656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12459071437395865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05694387128620419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562168702077924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14701889825130474,0.0,0.0
193_176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643881474485215,0.02476467209558516,0.0,0.0,0.0,0.02476467209558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02476467209558516,0.0,0.02476467209558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02476467209558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643881474485215,0.0,0.0,0.0,0.0643881474485215,0.0,0.0,0.0,0.0,0.0,0.02476467209558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643881474485215,0.08915281954410667,0.02106737737651573,0.0,0.008449274472876245,0.0,0.0,0.03198843379273598,0.019736356167612917,0.0,0.01099720379042746,0.0,0.009570677707116072,0.028176703505402217,0.0,0.0,0.0,0.019600653713400733,0.0,0.0,0.0,0.0,0.023664181974775135,0.0,0.05669706346709869,0.0,0.08402558864176787,0.0031098656444235556,0.0,0.0881353095012333,0.02381993517985034,0.0,0.0,0.0,0.04589679597597514,0.0,0.0,0.0,0.013155024993362234,0.0,0.016616112183722744,0.0,0.0
13_139,0.0,0.0,0.0,0.0,0.0,0.0,0.08874098534500878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874098534500878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662229560350263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17748197069001756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841024373662708,0.07851714507346996,0.0,0.0,0.0,0.0,0.0,0.05381934639124886,0.0,0.0,0.02232767951834926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01114379954281467,0.0,0.0,0.08535564333561234,0.0,0.0,0.0,0.0,0.0,0.0,0.11923924498681633,0.0,0.0,0.0,0.0,0.0
5_28_67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060516467583653664,0.0,0.10507891521613814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10507891521613814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060516467583653664,0.0,0.0,0.0,0.10507891521613814,0.0,0.0,0.10507891521613814,0.0,0.0,0.0,0.0,0.051481532045231315,0.0,0.005735323317399308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505564793359979,0.0,0.0,0.0,0.17110839019694568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16527051047496397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742791233209984,0.0,0.0,0.0,0.0,0.0,0.14742791233209984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742791233209984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866545535297082,0.11065091497374664,0.09428594048720802,0.0,0.0432603538219261,0.0,0.0,0.0,0.0,0.12286450019111143,0.0
119_146_190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.0,0.012585739337147548,0.0717323457214768,0.0,0.04405008768001644,0.0,0.0,0.012585739337147548,0.0,0.0,0.0,0.012585739337147548,0.0,0.0717323457214768,0.012585739337147548,0.012585739337147548,0.0,0.012585739337147548,0.04405008768001644,0.0,0.012585739337147548,0.0717323457214768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585739337147548,0.0,0.012585739337147548,0.012585739337147548,0.0,0.012585739337147548,0.0,0.006406483995355224,0.012165828636678973,0.0,0.0,0.0,0.0,0.005850660683274792,0.0,0.0,0.017023814833017688,0.01927662635330712,0.0031666354991303613,0.0,0.0,0.0,0.011010333068283522,0.0,0.022284384389479654,0.0,0.0,0.04321771669471403,0.08644262995581824,0.0,0.0,0.023823869282800888,0.047098518388513616,0.020335573928041358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497222080110145,0.09225566157165904,0.0,0.0,0.0,0.0
44_115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10551626619212487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10551626619212487,0.0,0.0,0.0,0.1846534658362186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10551626619212487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29016973202834345,0.10551626619212487,0.0,0.0,0.01750015112473492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07300816818142912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012603418060774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102_188_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058582141484276755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058582141484276755,0.0,0.0,0.10674786400644252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05337393200322126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10674786400644252,0.0,0.0,0.0,0.0,0.05337393200322126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058582141484276755,0.0,0.11195607348749802,0.0,0.0,0.0050584042489956295,0.0,0.0,0.0,0.04253667999380946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010376201769619894,0.0,0.0,0.0,0.03825157975315979,0.0,0.0,0.0,0.0,0.016552241195439778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13936341385813406,0.05895943813277815,0.0,0.08095595108840736
63_85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045810794473146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045810794473146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045810794473146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045810794473146,0.17045810794473146,0.0,0.0,0.0,0.0,0.016154815377876722,0.0,0.0,0.0,0.0,0.0,0.07569502812569343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055859616772772534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62_164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07215211316347492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07215211316347492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07215211316347492,0.0,0.03672739009050732,0.0,0.03191973761948216,0.0,0.23299653292676434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205466459761998,0.0,0.0,0.04909376162978171,0.0,0.07300169007279989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750127316261229,0.0,0.09581823336140818,0.1144303770485994,0.0,0.0,0.0
182_194_117_52,0.0,0.0,0.027669532871683555,0.0,0.0,0.0,0.0,0.0175261074073467,0.0175261074073467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005192920713287907,0.0,0.11735887765846761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005192920713287907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005192920713287907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027669532871683555,0.0,0.0,0.0,0.027669532871683555,0.005192920713287907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005192920713287907,0.005192920713287907,0.027669532871683555,0.0,0.0,0.0,0.005192920713287907,0.0,0.0175261074073467,0.0,0.0,0.0,0.0,0.0,0.0,0.11735887765846761,0.0,0.0,0.0,0.0,0.0,0.0,0.0175261074073467,0.0,0.005192920713287907,0.1225517983717555,0.10425516536230292,0.01408454559186599,0.0045909162441738725,0.0,0.022081284737365956,0.0,0.0,0.004828006720101462,0.020177596634329064,0.0,0.0,0.004544916822847182,0.0,0.0,0.0,0.021899782485959588,0.0020190677760619853,0.0067942531770246424,0.0,0.0,0.007839763037740251,0.0,0.004650037268747858,0.0,0.0,0.0,0.02591068776632452,0.06150831943909097,0.0,0.0,0.0,0.0,0.04166552803218663,0.0,0.0,0.0,0.005516972040508392,0.0,0.0,0.007486545520364688,0.06055113083188903
23_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19039830302115127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19039830302115127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19039830302115127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19039830302115127,0.0,0.0969179202248005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02274217518906765,0.0,0.0,0.0,0.0,0.005977397348899091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11276929515262775,0.0
97_135_93_149_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405865228417428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405865228417428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405865228417428,0.0,0.0,0.05557954619509854,0.0,0.0,0.0,0.0,0.028811730456834855,0.05557954619509854,0.05557954619509854,0.0,0.0,0.04610724485016846,0.0,0.014405865228417428,0.014405865228417428,0.0,0.0,0.1094994089446297,0.0,0.0,0.007100291262042907,0.03569582945713833,0.0,0.0,0.0,0.0,0.0,0.03494729060217505,0.011134723905180418,0.0,0.0,0.0,0.0,0.0,0.026888487236222454,0.0,0.0,0.0,0.011014583882622964,0.0,0.0,0.0,0.0,0.07889944456922772,0.0,0.0,0.0,0.0,0.0,0.08180154719981485,0.0,0.0,0.0,0.07744157114919821,0.0,0.0,0.05996435706780287,0.15192552468955858,0.0
136_129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.18633555392029155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316777696014578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008829783775649797,0.0,0.0,0.0,0.0,0.0,0.041372848627964254,0.0,0.0,0.040770870597920124,0.023441482617255847,0.0,0.0,0.0,0.01811235589888846,0.06094888595044669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049490840409924505,0.0,0.011690716440784184,0.0,0.0
6_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476465895016254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476465895016254,0.0,0.1476465895016254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476465895016254,0.0,0.0,0.2952931790032508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11412046299024779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_20_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615167858622879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157193664515257,0.0,0.0,0.08678952483864427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08678952483864427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157193664515257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07145422635350042,0.0,0.0,0.0,0.0,0.038540469578641705,0.0,0.062420576206733476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12518424884337923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09220540970683264,0.0,0.0,0.04366050086828468,0.0
38_25_73_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05676822285126694,0.0,0.055327417588108455,0.0,0.0,0.0,0.0,0.0,0.055327417588108455,0.0,0.0,0.0,0.05676822285126694,0.0,0.0,0.055327417588108455,0.0,0.0,0.05676822285126694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04524178074599913,0.05143948052927603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07980365400188674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061149335324737646,0.0,0.0,0.0,0.0,0.07261101641678358,0.07252382138374935,0.06493976949285986,0.0,0.0,0.0,0.11405998548151611,0.0,0.10194423530506519
